,category,movie_id,year,count,mean,std
64,1,65,1996,772,2.7357512953367875,1.2350760276585786
65,1,66,1996,570,2.543859649122807,1.133763278568837
66,1,67,1996,57,3.6140350877192984,1.3059532091392678
67,3,68,1996,372,3.599462365591398,0.8952102140954404
68,3,69,1996,484,3.4855371900826446,1.0718482714640796
69,4,70,1996,1015,3.530049261083744,1.064411523360245
70,1,71,1996,542,2.802583025830258,1.0227327241619821
71,3,72,1996,186,3.521505376344086,0.9765188543719532
72,3,73,1996,591,4.047377326565144,1.0190336356586507
73,1,74,1996,1017,3.517207472959685,0.9760663809106933
74,1,75,1996,98,2.795918367346939,1.2348812178235562
75,1,76,1996,748,3.0775401069518717,0.9922744914561871
76,3,77,1996,27,3.3703703703703702,1.0794638322992416
77,3,78,1996,268,3.138059701492537,0.8823950023898636
78,1,79,1996,1732,3.3060046189376444,0.9619621628482155
79,3,80,1996,50,3.66,0.9606545387688245
80,1,81,1996,512,3.41015625,0.9424405045925571
81,3,82,1996,607,4.128500823723229,0.9173582171631103
82,3,83,1996,158,3.7911392405063293,0.9778033190816355
83,3,84,1996,8,3.875,0.6408699444616557
84,3,85,1996,653,3.565084226646248,1.01860297717196
85,3,86,1996,694,3.5763688760806915,0.8904272444096163
86,1,87,1996,267,2.898876404494382,1.07302828957611
87,1,88,1996,583,3.123499142367067,1.0230236681947045
88,1,89,1996,936,3.280982905982906,0.8383211487076916
89,1,90,1996,71,3.4225352112676055,1.2610876465630305
90,1,92,1996,590,3.010169491525424,0.9802281213399338
91,1,93,1996,906,2.8388520971302427,1.0258926344591748
92,3,94,1996,713,3.555399719495091,0.8932186080987423
93,1,95,1996,7894,3.3754750443374717,0.9118705579348683
94,3,96,1996,162,3.6666666666666665,1.003100782635635
95,4,97,1996,151,3.9536423841059603,1.0413948872825705
96,1,98,1996,10,3.1,1.286683937707919
97,1,99,1996,192,2.9322916666666665,1.2824220206673367
98,1,100,1996,1333,3.3330832708177045,0.7544219132825781
99,4,101,1996,194,3.6288659793814433,1.04131829190417
100,1,102,1996,617,2.653160453808752,1.0719083730672796
101,1,103,1996,401,3.4214463840399003,0.9562629882742203
102,3,104,1996,2328,3.5012886597938144,1.1074611464121313
103,3,105,1996,3847,3.587990642058747,1.0322371646743669
104,3,106,1996,8,3.875,1.457737973711325
105,1,107,1996,1216,3.3889802631578947,0.9510714492969233
106,1,108,1996,59,3.0847457627118646,1.2903906865380537
107,2,109,1996,4,2.5,1.9148542155126762
108,3,110,1996,14847,4.2457735569475314,0.8965097759860363
109,4,111,1996,4242,4.104196133899104,0.8940508277115004
110,3,112,1996,3378,3.6521610420367083,0.9528861795542055
111,1,113,1996,308,3.2857142857142856,0.9111276309031866
112,4,114,1996,3,4.0,1.0
113,4,115,1996,3,4.333333333333333,0.5773502691896257
114,3,116,1996,285,4.031578947368421,1.0255808891153375
115,3,117,1996,171,3.6023391812865495,0.9910157128435729
116,1,118,1996,239,3.1631799163179917,1.0820071282007822
117,1,119,1996,111,2.900900900900901,1.0783400960816407
118,1,120,1996,78,3.1025641025641026,1.157580813590714
119,3,121,1996,281,3.608540925266904,0.9836874898988127
120,1,122,1996,1891,2.98783712321523,0.8785269820063593
121,4,123,1996,164,3.7621951219512195,1.0204221722143296
122,3,124,1996,101,3.386138613861386,1.248761762945222
123,3,125,1996,653,3.7595712098009186,0.9634841235577098
124,1,126,1996,387,2.8708010335917313,1.0743597342362337
125,2,127,1996,1,3.0,
126,4,128,1996,1,3.0,
127,1,129,1996,39,3.7948717948717947,1.1511890232891513
128,4,130,1997,3,3.0,1.0
129,3,131,1996,67,3.298507462686567,0.9536997395015282
130,1,132,1996,1234,2.96839546191248,0.9314577187203164
131,1,133,1996,7,3.2857142857142856,0.9511897312113418
132,4,134,1996,1,1.0,
133,1,135,1996,1479,3.2778904665314403,0.9481793030332714
134,3,136,1996,7,4.0,1.1547005383792515
135,1,137,1996,77,3.5324675324675323,1.1537629007594372
136,1,138,1996,50,3.58,1.2791897946013504
137,1,139,1996,20,3.15,1.1821033884786183
138,1,140,1996,1570,3.5089171974522295,0.9561365186076791
139,3,141,1996,7691,3.701339227668704,0.9609390864943191
140,1,142,1996,32,3.28125,1.1425600852415145
141,2,143,1996,1,3.0,
142,3,144,1996,1578,3.628643852978454,0.9219321945602929
143,3,145,1996,3066,3.3776908023483365,0.9250252941086653
144,1,146,1996,253,3.1936758893280635,1.0303141018658684
145,3,147,1996,901,3.5871254162042177,0.9430509912147258
146,1,148,1996,165,2.896969696969697,1.091118481998657
147,3,149,1996,410,3.704878048780488,0.9830970521481555
148,3,150,1996,24455,4.001349417297076,0.8508400697497145
149,3,151,1996,5815,3.659501289767842,0.9245544444952778
150,1,152,1996,146,3.0547945205479454,1.1731526750028407
151,1,153,1996,20728,3.1301620995754535,0.8603122383514018
152,3,154,1996,964,3.7271784232365146,0.9555260523229685
153,1,155,1996,530,3.516981132075472,0.936900704290502
154,3,156,1996,503,3.68389662027833,0.9089413773936995
155,1,157,1996,631,2.885895404120444,1.0061591823133396
156,1,158,1996,4745,3.320337197049526,0.8688306309998276
157,3,159,1996,1072,3.4542910447761193,0.8844334153009301
158,1,160,1996,7855,2.825716104392107,0.9896591220516506
159,3,161,1996,15092,3.8218923933209648,0.8270830956463897
160,3,162,1996,1312,4.073170731707317,0.9674234694022785
161,3,163,1996,3589,3.483142936751184,0.969465561443714
162,3,164,1996,1396,3.4613180515759314,0.7773270877048104
163,3,165,1996,19880,3.4891348088531187,0.8785512863402638
164,2,166,1996,18,2.7222222222222223,1.3636264606493256
165,1,167,1996,34,2.9705882352941178,1.0867046131405875
166,1,168,1996,4882,3.3951249487914787,1.0188556248167349
167,1,169,1996,1202,2.8144758735440933,1.132969733114475
168,3,170,1996,2152,3.282063197026022,0.9842524932326948
169,3,171,1996,562,3.6637010676156585,1.0336922225763825
170,1,172,1996,4613,2.8625623238673317,0.963206973699306
171,1,173,1996,5953,2.8420964219721148,0.956511589830888
172,1,174,1996,1147,2.6878814298169136,1.1061708365398264
173,3,175,1996,1028,3.582684824902724,1.0791336773343816
174,3,176,1996,410,3.9585365853658536,0.8159400985240951
175,1,177,1996,1133,2.998234774933804,1.01054356395722
176,3,178,1996,227,3.436123348017621,0.9403063625831768
177,1,179,1996,561,2.935828877005348,1.012149268681849
178,3,180,1996,861,3.4994192799070847,1.0961081838687876
179,1,181,1996,1166,2.2152658662092626,1.101293920056402
180,1,182,1996,243,3.279835390946502,0.7739861227738116
181,3,183,1996,296,3.435810810810811,1.0131013057002463
182,1,184,1996,125,3.2,1.121634751658949
183,1,185,1996,14560,3.35,0.8779647896427614
184,1,186,1996,5480,3.147080291970803,0.8999455768939431
185,4,187,1996,19,3.3684210526315788,0.8950807732508139
186,3,188,1996,827,3.3615477629987907,0.9846873736397364
187,1,189,1996,207,2.9613526570048307,0.7811207446661244
188,4,190,1996,15,3.2,1.082325538564332
189,1,191,1996,796,2.891959798994975,1.1330975759487094
190,1,192,1996,40,3.025,0.9469925405170158
191,1,193,1996,3186,2.43879472693032,1.2070651476062046
192,3,194,1996,2048,3.99365234375,0.8579970883683883
193,1,195,1996,1657,3.2112251056125527,0.8667472137304069
194,1,196,1996,5610,3.0741532976827095,0.921519460023109
195,1,197,1996,35,3.0285714285714285,0.9544235798364891
196,3,198,1996,2414,3.551781275890638,0.9537648349281356
197,3,199,1996,181,3.7845303867403315,0.920738487069763
198,1,200,1996,205,3.0097560975609756,0.9128185390963693
199,1,201,1996,151,3.205298013245033,1.0021169645286057
200,3,202,1996,108,3.1296296296296298,1.1688527212500697
201,1,203,1996,2578,3.2777346780449963,1.050369406814636
202,1,204,1996,4815,3.2803738317757007,0.9379918404722065
203,3,205,1996,513,3.543859649122807,0.8764086405685181
204,3,206,1996,380,3.4789473684210526,0.9944855592544397
205,3,207,1996,2548,3.5733908948194664,0.9890003405478442
206,1,208,1996,13771,3.0590371069639097,0.9304422555955324
207,1,209,1996,275,3.0727272727272728,0.8640117229905869
208,1,210,1996,137,3.0948905109489053,0.906538436280235
209,3,211,1996,221,3.6877828054298645,0.9230803510151626
210,1,212,1996,191,2.9581151832460733,1.0504758858074716
211,3,213,1996,474,4.048523206751055,0.9308932787921915
212,3,214,1996,323,4.089783281733746,1.060874309573675
213,4,215,1996,1043,3.670182166826462,0.9818617326207069
214,3,216,1996,2072,3.1935328185328187,1.1433669348636166
215,1,217,1996,542,2.918819188191882,1.0031632448895371
216,1,218,1996,2469,3.4025921425678414,0.9479619463977978
217,3,219,1996,315,3.7936507936507935,1.0307181677649975
218,1,220,1996,82,2.7439024390243905,1.0038318634698915
219,3,222,1996,2702,3.6036269430051813,0.867463728057805
220,3,223,1996,4145,3.924246079613993,1.0103486330369487
221,3,224,1996,4027,3.549043953315123,0.9373128320161632
222,1,225,1996,9491,3.382362237909599,0.8393263040942897
223,1,226,1996,27,2.888888888888889,1.0500305245868344
224,1,227,1996,3131,3.2076014053018205,0.8423796899438952
225,1,228,1996,251,2.896414342629482,1.0105578121183698
226,3,229,1996,1019,3.5888125613346418,0.8989802469902226
227,3,230,1996,3271,3.6933659431366554,0.8541043274274497
228,1,231,1996,15891,2.84022402617834,1.1563524389324253
229,3,232,1996,1913,4.067956089911134,0.8777722694792272
230,3,233,1996,1353,3.5232815964523283,1.0195995812081404
231,1,234,1996,2116,2.8794896030245747,0.9993543657558166
232,3,235,1996,5520,3.6288043478260867,0.980551973257246
233,3,236,1996,6459,3.404861433658461,0.8163973908273044
234,1,237,1996,3788,3.3373812038014785,0.8299940381659372
235,1,238,1996,467,3.3468950749464668,0.9911659127762168
236,1,239,1996,910,3.246153846153846,0.9124861398417143
237,1,240,1996,460,3.121739130434783,0.8570896296910034
238,1,241,1996,278,3.20863309352518,0.9980111640989834
239,3,242,1996,397,3.4080604534005037,0.958605635291659
240,1,243,1996,295,2.7457627118644066,1.1575428517799702
241,1,244,1996,99,2.6161616161616164,1.1491529329943888
242,1,245,1996,112,3.0535714285714284,0.7574172058257086
243,3,246,1996,3424,4.022488317757009,0.9712893388201732
244,3,247,1996,1626,3.923739237392374,0.9183743716059133
245,1,248,1996,2076,3.132466281310212,0.8616520340474831
246,3,249,1996,2123,3.690061234102685,0.9337277180632116
247,1,250,1996,331,3.0332326283987916,1.0569172455314835
248,1,251,1996,185,3.2054054054054055,0.8666357823898396
249,1,252,1996,5552,3.3197046109510087,0.8234016813626427
250,3,253,1996,13553,3.4044860916402273,0.9331478968865105
251,1,254,1996,318,3.018867924528302,0.9329015698174801
252,1,255,1996,543,2.5082872928176796,1.104930836511008
253,1,256,1996,4458,3.1141767608793183,0.8437344507363134
254,1,257,1996,2440,3.529918032786885,0.8093893404226016
255,1,258,1996,537,3.108007448789572,0.967509080494821
256,1,259,1996,1068,3.2125468164794007,0.7857397452063741
257,4,260,1996,2412,4.101990049751244,0.9191520553955501
258,3,261,1996,4925,3.7602030456852793,0.9353383333955879
259,3,262,1996,1332,3.8033033033033035,0.950489401191412
260,3,263,1996,157,3.7770700636942673,0.9974244146843052
261,3,264,1996,62,3.3225806451612905,1.0366116548148288
262,3,265,1996,4844,3.995871180842279,0.9411681715153134
263,3,266,1996,7964,3.60271220492215,0.9915492108540834
264,1,267,1996,1436,3.0717270194986073,1.035809070224495
265,3,268,1996,283,3.3286219081272086,0.9039671480571397
266,3,269,1996,265,3.490566037735849,0.8795367562872957
267,1,270,1996,728,3.2362637362637363,0.9392573944577265
268,1,271,1996,724,3.4820441988950277,0.9266057981135764
269,3,272,1996,3786,3.8079767564712097,0.9043267640389099
270,1,273,1996,3668,3.248636859323882,0.892541464411098
271,1,274,1996,734,3.0749318801089918,0.9408703603136769
272,1,275,1996,841,2.8180737217598097,0.9393293449946908
273,1,276,1996,3279,3.161024702653248,0.8717271147548783
274,3,277,1996,4291,3.673269634117921,0.9289345260139836
275,1,278,1996,693,3.1284271284271283,0.782365231122857
276,3,279,1996,526,3.7566539923954374,0.9429959460869444
277,3,280,1996,2815,3.8156305506216697,0.8504591877652011
278,3,281,1996,2115,3.67565011820331,0.8269056375084005
279,1,282,1996,6624,3.616243961352657,0.9324531320060859
280,1,283,1996,94,2.9468085106382977,1.0198779315171045
281,1,284,1996,25,3.16,1.312757911167681
282,1,285,1996,52,2.8461538461538463,1.3487047582354257
283,1,286,1996,23,2.782608695652174,1.0852951730511942
284,1,287,1996,158,3.4556962025316458,1.0742791196260253
285,3,288,1996,11674,3.1485352064416654,1.219731266810017
286,3,289,1996,1685,3.397626112759644,0.8411868469203101
287,3,290,1996,938,4.141791044776119,0.9101243602763218
288,1,291,1996,193,2.5440414507772022,1.094197878938213
289,3,292,1996,15774,3.564473183720046,0.8475327255030494
290,4,293,1996,5563,3.7824914614416683,0.9455524943963679
291,1,294,1996,493,3.255578093306288,0.9854605215426551
292,1,295,1996,199,3.0,1.0
293,3,296,1996,22949,3.992548694932241,1.117385349196964
294,1,297,1996,97,3.350515463917526,1.0412456193725586
295,3,298,1996,89,3.3820224719101124,0.9108639502433451
296,3,299,1996,1088,3.791360294117647,0.985468841653563
297,3,300,1996,11464,3.6575366364270763,0.8350626130452121
298,3,301,1996,170,3.5294117647058822,0.9305878436622819
299,3,302,1996,528,3.7992424242424243,0.9410717949668652
300,1,303,1996,2301,3.148631029986962,0.9163178174070332
301,1,304,1996,425,3.3388235294117647,0.8996978158373062
302,1,305,1996,2080,2.7899038461538463,1.0214599659949788
303,3,306,1996,1966,4.089521871820956,0.9640468537174952
304,3,307,1996,1810,3.9519337016574587,0.9667833840568089
305,3,308,1996,1568,3.888392857142857,0.9591093340915537
306,3,309,1996,136,3.5220588235294117,0.9581379454129177
307,1,310,1996,153,2.9869281045751634,1.0881353443812856
308,1,311,1996,46,3.0652173913043477,1.1035734665781274
309,1,312,1996,556,2.8093525179856114,1.090327140680887
310,1,313,1996,374,3.22192513368984,0.857986004347477
311,3,314,1996,1431,3.915443745632425,0.8868774062526031
312,1,315,1996,6704,3.076073985680191,0.9501369882704562
313,3,316,1996,17669,3.3390118286264077,0.926899079320251
314,1,317,1996,8365,3.3115361625821875,0.9028712873333674
315,4,318,1996,17164,4.470286646469354,0.7471847447634126
316,3,319,1996,2167,3.8403322565759113,0.9193605913576506
317,3,320,1996,82,3.1707317073170733,1.1946886370414933
318,3,321,1996,364,3.8241758241758244,0.9162554841589677
319,3,322,1996,648,3.7623456790123457,0.9348162128075349
320,3,324,1996,86,3.7325581395348837,1.0563468526249395
321,1,325,1996,494,2.8785425101214575,1.1111755288875624
322,3,326,1996,387,4.090439276485788,0.8988112836600959
323,1,327,1996,1900,3.0431578947368423,1.1257110683897982
324,1,328,1996,1092,3.3067765567765566,1.0114966329998263
325,3,329,1996,16690,3.425104853205512,0.9220594365659429
326,1,330,1996,678,3.1091445427728615,0.970710884670171
327,3,331,1996,280,3.3392857142857144,0.925093925567211
328,1,332,1996,790,2.988607594936709,0.9096702478874125
329,3,333,1996,4018,3.270034843205575,1.0232561132088611
330,3,334,1996,468,3.7905982905982905,1.0708105282076812
331,1,335,1996,122,3.2459016393442623,0.9732918956881158
332,1,336,1996,151,2.9403973509933774,1.0407163435472075
333,3,337,1996,6059,3.715794685591682,0.9143403260585552
334,1,338,1996,2291,3.180707114797032,0.9044256191880463
335,3,339,1996,14215,3.6187829757298626,0.8702671532767027
336,3,340,1996,747,3.460508701472557,0.885983350243162
337,3,341,1996,122,3.598360655737705,0.8968248496786978
338,3,342,1996,3377,3.59638732602902,0.9568405388353666
339,1,343,1996,351,2.9743589743589745,1.0833403775482446
340,1,344,1996,20509,2.9636257252913354,1.108614441395091
341,3,345,1996,2463,3.750710515631344,0.9965285514105751
342,3,346,1996,44,3.5681818181818183,0.8183286220188208
343,3,347,1996,704,3.446022727272727,1.0492487752532091
344,3,348,1996,3364,3.699464922711058,0.9031545200480506
345,3,349,1996,19606,3.719014587371213,0.8215737897837143
346,3,350,1996,8561,3.5605653545146594,0.7866323928357074
347,3,351,1996,1531,3.3677335075114305,0.857861010449281
348,3,352,1996,489,3.329243353783231,0.9232779939878191
349,3,353,1996,5137,3.540393225618065,0.9868556304620548
350,1,354,1996,598,3.240802675585284,0.7822619081811122
351,1,355,1996,3881,2.7619170316928625,0.8491978230065256
352,3,356,1996,19130,4.125457396759018,0.9303436736661655
353,3,357,1996,10329,3.7036499177074256,0.9155824843460104
354,1,358,1996,830,3.346987951807229,0.9189516958993448
355,3,359,1996,107,3.2523364485981308,0.9525879144682878
356,1,360,1996,923,2.9848320693391117,0.8277898657210048
357,3,361,1996,2079,3.430976430976431,0.752232838573825
358,3,362,1996,3060,3.6209150326797386,0.8675361507378445
359,3,363,1996,16,3.75,0.6831300510639732
360,3,364,1996,13780,3.809433962264151,0.921616825733197
361,1,365,1996,791,3.2541087231352717,0.890117434045736
362,1,366,1996,804,3.093283582089552,0.9495386120479602
363,1,367,1996,12338,3.3558923650510617,0.9163911647790153
364,3,368,1996,5692,3.526177090653549,0.8183344933975804
365,3,369,1996,426,3.3943661971830985,0.8509461569656923
366,1,370,1996,4626,3.184824902723735,0.8962353344628411
367,3,371,1996,2583,3.3128145567169955,0.7408742083719585
368,3,372,1996,2311,3.255300735612289,0.8205616717456324
369,3,373,1996,1093,3.7749313815187557,0.7918038939405093
370,1,374,1996,1705,2.757184750733138,0.9139870630432994
371,3,375,1996,132,3.3257575757575757,0.8952479474127545
372,1,376,1996,3646,3.4023587493143173,0.7931012066177414
373,3,377,1996,14187,3.7938958201170085,0.8558665192675745
374,1,378,1996,1229,3.244100895036615,0.7787746845884728
375,2,379,1996,163,3.104294478527607,0.8135693110351532
376,3,380,1996,22926,3.573017534676786,0.9070971507342919
377,3,381,1996,2619,3.520427644138984,0.8869775807850737
378,1,382,1996,2007,3.212755356253114,0.7432492670839959
379,3,383,1996,2179,3.2193666819642037,0.8606121227969131
380,1,384,1996,289,3.1038062283737022,0.9444387904935133
381,4,385,1996,11,3.909090909090909,0.8312094145936336
382,1,386,1996,10,3.0,1.0540925533894598
383,1,387,1996,28,2.8214285714285716,0.9833266074561477
384,1,388,1996,5,2.8,1.0954451150103321
385,3,389,1996,7,3.7142857142857144,0.7559289460184544
386,4,390,1996,11,3.5454545454545454,1.6348477827391983
387,1,391,1996,178,3.2191011235955056,0.8585069689320786
388,3,392,1996,90,3.5555555555555554,1.017941424675267
389,2,393,1996,51,2.4901960784313726,1.1202240672224075
390,4,394,1996,3,3.3333333333333335,0.5773502691896258
391,2,395,1996,2,3.0,0.0
392,2,396,1996,2,2.5,0.7071067811865476
393,2,397,1996,2,3.5,2.1213203435596424
394,3,398,1996,22,3.4545454545454546,0.8578640544577769
395,2,399,1996,1,1.0,
396,1,400,1996,8,2.5,1.3093073414159542
397,4,401,1996,2,4.0,0.0
398,1,402,1996,16,3.3125,1.6214705259938174
399,2,403,1996,1,5.0,
400,3,404,1996,27,3.5555555555555554,1.281025230440697
401,1,405,1996,1087,2.888684452621895,1.0760796192341757
402,1,406,1996,6,3.3333333333333335,0.5163977794943222
403,4,407,1996,71,3.1267605633802815,0.9989934572185104
404,3,408,1996,24,2.7916666666666665,0.9770927002733857
405,2,409,1996,14,2.857142857142857,0.7703288865196432
406,1,410,1996,10956,3.0609711573566996,0.8506593285146641
407,2,411,1996,5,2.6,0.8944271909999159
408,3,412,1996,1668,3.5845323741007196,0.8881952392320519
409,1,413,1996,2132,2.8395872420262664,0.9295046027626808
410,2,414,1996,42,2.857142857142857,0.7181082387138521
411,1,415,1996,1723,3.037144515380151,0.7679795168730907
412,1,416,1996,962,2.9106029106029108,0.9022528459557352
413,3,417,1996,1415,3.4742049469964664,0.9253649001446075
414,1,418,1996,395,2.8734177215189876,1.0563692320905065
415,1,419,1996,2105,2.747268408551069,0.9196696157654403
416,1,420,1996,8475,2.87834808259587,0.9318010046378367
417,1,421,1996,735,3.3918367346938774,0.9633268736032531
418,1,422,1996,675,3.308148148148148,0.7163884706830326
419,1,423,1996,130,3.146153846153846,0.8546411229376342
420,2,424,1996,34,2.8823529411764706,0.6859943405700354
421,3,425,1996,44,3.590909090909091,0.7569271360030363
422,1,426,1996,1202,3.2387687188019965,0.8315557171115904
423,1,427,1996,1837,2.7120304844855743,1.0923242110640619
424,3,428,1996,1061,3.782280867106503,0.7762432999143307
425,2,429,1996,52,2.480769230769231,1.0570099265934279
426,1,430,1996,17,2.235294117647059,1.1472473449907108
427,3,431,1996,2478,3.6444713478611783,0.8447943751709209
428,1,432,1996,6741,2.9961430054888,0.8180003589617361
429,1,433,1996,655,3.07175572519084,0.7875439708281784
430,1,434,1996,15678,3.225411404515882,0.8684396435313747
431,1,435,1996,6580,2.744984802431611,0.9014423680869748
432,1,436,1996,44,2.8636363636363638,0.8515624242343391
433,1,437,1996,1212,2.8118811881188117,0.8510492435452646
434,1,438,1996,63,2.9047619047619047,0.7769727382249009
435,2,439,1996,3,2.6666666666666665,0.5773502691896258
436,3,440,1996,8847,3.6298180174070307,0.7853979096243108
437,4,441,1996,154,3.603896103896104,0.9247421910208283
438,1,442,1996,6630,3.268024132730015,0.8807902070114924
439,3,443,1996,237,3.240506329113924,1.1812287828612087
440,1,444,1996,614,2.6270358306188926,1.0166567134988713
441,1,445,1996,957,3.0877742946708464,0.9443882698519419
442,3,446,1996,1113,3.825696316262354,0.9311675029148191
443,1,447,1996,5,2.4,0.8944271909999159
444,3,448,1996,980,3.5214285714285714,0.8495327081799856
445,3,449,1996,17,3.1176470588235294,0.9926198253344827
446,3,450,1996,1156,3.4186851211072664,0.8882866436975738
447,1,451,1996,29,3.3793103448275863,0.7752323662456804
448,3,452,1996,766,3.5913838120104438,0.8157783349117963
449,1,453,1996,403,3.138957816377171,0.7367711632334252
450,3,454,1996,14601,3.5448941853297717,0.7955708668707321
451,1,455,1996,2431,2.9732620320855614,0.9426479716146002
452,4,456,1996,22,3.772727272727273,1.0203555954301133
453,3,457,1996,21619,4.114205097368056,0.7791881814795336
454,1,458,1996,463,3.2138228941684663,0.8874199353889936
455,1,459,1996,46,3.0652173913043477,0.7424336532435737
456,1,460,1996,551,2.6715063520871145,0.9606273042584468
457,3,461,1996,236,3.4279661016949152,1.039180167306233
458,2,462,1996,9,2.6666666666666665,1.3228756555322951
459,1,463,1996,17,2.6470588235294117,0.7018882096342189
460,1,464,1996,1253,3.137270550678372,0.8289825287506954
461,4,465,1996,22,3.272727272727273,0.8827348295047496
462,1,466,1996,4108,3.0555014605647517,0.8675837986457365
463,1,467,1996,203,3.748768472906404,1.2668413830050669
464,3,468,1996,3266,3.4105939987752603,0.8733581748486706
465,3,469,1996,466,3.369098712446352,0.9886615492938432
466,1,470,1996,183,2.6065573770491803,1.1233587078600276
467,3,471,1996,3100,3.614193548387097,0.9139440897825509
468,1,472,1996,375,2.997333333333333,0.8606012904389404
469,2,473,1996,51,2.9215686274509802,0.8681736520973661
470,3,474,1996,7702,3.794339132692807,0.7448244300011082
471,3,475,1996,2843,3.978543791769258,0.804126228029205
472,1,476,1996,8,3.0,0.5345224838248489
473,3,477,1996,2358,3.595419847328244,0.8567361510774864
474,1,478,1996,27,2.7037037037037037,0.8688991627258914
475,1,479,1996,77,2.948051948051948,0.7762274472713979
476,3,480,1996,18307,3.8360736330365435,0.8798413992515448
477,3,481,1996,1622,3.4192355117139335,0.8854572012784239
478,3,482,1996,913,3.5553121577217963,0.9662374667459827
479,4,483,1996,13,3.6153846153846154,0.7679476477883045
480,1,484,1996,275,3.061818181818182,1.067005310101596
481,1,485,1996,4677,3.013042548642292,0.8696238241300744
482,1,486,1996,24,2.75,0.9440891630699333
483,1,487,1996,41,2.926829268292683,0.7207719439059426
484,4,488,1996,22,3.5,1.1019463300386794
485,1,489,1996,1678,2.938021454112038,0.7858142362229873
486,3,490,1996,1519,3.3949967083607637,0.7856595020015587
487,3,491,1996,2662,3.567242674680691,0.8033805783772103
488,4,492,1996,114,3.56140350877193,0.7986170316074034
489,3,493,1996,723,3.6210235131396957,0.9518610162115098
490,1,494,1996,3703,3.6151768836078855,0.8534778152848961
491,3,495,1996,139,3.5899280575539567,1.0412711687935532
492,3,496,1996,127,3.4015748031496065,1.2231876293124195
493,3,497,1996,4588,3.9823452484742807,0.8978294157121325
